fps,case,time,step,state,speed,x,y,z,sprint,dodge,input_paused,left_foot_x,left_foot_z,right_foot_x,right_foot_z
120,5,1.2167,1,JumpLoop,450.00,417.04,-900.00,163.50,0,0,0,429.02,94.54,418.78,144.60
120,5,1.2250,1,JumpLoop,450.00,420.79,-900.00,158.94,0,0,0,432.64,90.01,422.62,140.12
120,5,1.2333,1,JumpLoop,450.00,424.54,-900.00,154.32,0,0,0,436.25,85.42,426.48,135.57
120,5,1.2417,1,JumpLoop,450.00,428.29,-900.00,149.63,0,0,0,439.87,80.76,430.33,130.96
120,5,1.2500,1,JumpLoop,450.00,432.04,-900.00,144.87,0,0,0,443.49,76.02,434.19,126.29
120,5,1.2583,1,JumpLoop,450.00,435.79,-900.00,140.05,0,0,0,447.11,71.22,438.06,121.54
120,5,1.2667,1,JumpLoop,450.00,439.54,-900.00,135.16,0,0,0,450.74,66.35,441.93,116.73
120,5,1.2750,1,JumpLoop,450.00,443.29,-900.00,130.19,0,0,0,454.37,61.41,445.80,111.85
120,5,1.2833,1,JumpLoop,450.00,447.04,-900.00,125.16,0,0,0,458.01,56.41,449.67,106.90
120,5,1.2917,1,JumpLoop,450.00,450.79,-900.00,120.07,0,0,0,461.64,51.33,453.54,101.88
120,5,1.3000,1,JumpLoop,450.00,454.54,-900.00,114.90,0,0,0,465.30,46.18,457.41,96.78
120,5,1.3083,1,JumpLoop,450.00,458.29,-900.00,109.67,0,0,0,468.95,40.97,461.29,91.62
120,5,1.3167,1,JumpLoop,450.00,462.04,-900.00,104.36,0,0,0,472.62,35.68,465.15,86.38
120,5,1.3250,1,JumpLoop,450.00,465.79,-900.00,98.99,0,0,0,476.30,30.33,469.02,81.08
120,5,1.3333,1,JumpLoop,450.00,469.54,-900.00,93.56,0,0,0,479.99,24.90,472.88,75.69
120,5,1.3417,1,JumpLoop,450.00,473.29,-900.00,88.05,0,0,0,483.69,19.40,476.74,70.23
120,5,1.3500,1,JumpEnd,0.00,473.29,-900.00,90.15,0,0,1,483.65,21.50,476.83,72.34
120,5,1.3583,1,JumpEnd,0.00,473.29,-900.00,90.15,0,0,1,483.59,21.46,476.85,72.24
120,5,1.3667,1,JumpEnd,0.00,473.29,-900.00,90.15,0,0,1,483.46,21.24,476.71,71.81
120,5,1.3750,1,JumpEnd,0.00,473.29,-900.00,90.15,0,0,1,483.20,20.80,476.34,70.94
120,5,1.3833,1,JumpEnd,0.00,473.29,-900.00,90.15,0,0,1,483.04,20.04,475.65,69.40
120,5,1.3917,1,JumpEnd,0.00,473.29,-900.00,90.15,0,0,1,482.88,18.99,474.57,67.12
120,5,1.4000,1,JumpEnd,0.00,473.29,-900.00,90.15,0,0,1,482.74,17.62,473.05,64.04
120,5,1.4083,1,JumpEnd,0.00,473.29,-900.00,90.15,0,0,1,482.63,16.04,470.98,60.10
120,5,1.4167,1,Ground,0.00,473.29,-900.00,90.15,0,0,1,482.78,14.35,468.30,54.76
120,5,1.4250,1,Ground,0.00,473.29,-900.00,90.15,0,0,1,483.41,12.58,464.68,47.37
120,5,1.4333,1,Ground,0.00,473.29,-900.00,90.15,0,0,1,484.52,11.25,460.69,39.55
120,5,1.4417,1,Ground,0.00,473.29,-900.00,90.15,0,0,1,486.04,10.15,456.00,31.39
120,5,1.4500,1,Ground,0.00,473.29,-900.00,90.15,0,0,1,487.78,9.45,451.98,24.61
120,5,1.4583,1,Ground,0.00,473.29,-900.00,90.15,0,0,1,489.78,8.93,448.03,18.56
120,5,1.4667,1,Ground,0.00,473.29,-900.00,90.15,0,0,1,491.86,8.58,444.49,13.71
120,5,1.4750,1,Ground,17.07,473.44,-900.00,90.15,0,0,0,494.18,8.40,441.65,10.20
120,5,1.4833,1,Ground,34.13,473.72,-900.00,90.15,0,0,0,496.45,8.37,439.75,8.16
120,5,1.4917,1,Ground,51.20,474.15,-900.00,90.15,0,0,0,498.58,8.47,438.83,7.30
120,5,1.5000,1,Ground,68.27,474.72,-900.00,90.15,0,0,0,500.40,8.65,438.85,7.38
120,5,1.5083,1,Ground,85.33,475.43,-900.00,90.15,0,0,0,501.88,8.85,439.63,7.93
120,5,1.5167,1,Ground,102.40,476.28,-900.00,90.15,0,0,0,503.00,9.02,440.92,8.55
120,5,1.5250,1,Ground,119.47,477.28,-900.00,90.15,0,0,0,503.78,9.12,442.50,8.86
120,5,1.5333,1,Ground,136.53,478.41,-900.00,90.15,0,0,0,504.35,9.13,444.17,8.74
120,5,1.5417,1,Ground,153.60,479.69,-900.00,90.15,0,0,0,505.04,9.14,445.98,8.56
120,5,1.5500,1,Ground,170.67,481.12,-900.00,90.15,0,0,0,505.94,9.17,447.92,8.38
120,5,1.5583,1,Ground,187.73,482.68,-900.00,90.15,0,0,0,507.07,9.22,449.96,8.21
120,5,1.5667,1,Ground,204.80,484.39,-900.00,90.15,0,0,0,508.46,9.30,452.10,8.07
120,5,1.5750,1,Ground,221.87,486.24,-900.00,90.15,0,0,0,510.12,9.43,454.29,7.97
120,5,1.5833,1,Ground,238.93,488.23,-900.00,90.15,0,0,0,512.11,9.63,456.50,7.95
120,5,1.5917,1,Ground,256.00,490.36,-900.00,90.15,0,0,0,514.44,9.90,458.64,8.02
120,5,1.6000,1,Ground,273.07,492.64,-900.00,90.15,0,0,0,517.17,10.30,460.69,8.26
120,5,1.6083,1,Ground,290.13,495.05,-900.00,90.15,0,0,0,520.33,10.80,462.58,8.74
120,5,1.6167,1,Ground,307.20,497.61,-900.00,90.15,0,0,0,524.04,11.55,464.20,9.59
120,5,1.6250,1,Ground,324.27,500.32,-900.00,90.15,0,0,0,528.30,12.43,465.53,10.88
120,5,1.6333,1,Ground,341.33,503.16,-900.00,90.15,0,0,0,533.17,13.53,466.52,12.70
120,6,0.0000,0,Ground,0.00,0.00,-900.00,98.00,0,0,0,29.09,16.80,-36.72,17.28
120,6,0.0083,0,JumpStart,0.00,0.00,-900.00,103.38,0,0,0,28.84,22.06,-36.85,22.61
120,6,0.0167,0,JumpStart,0.00,0.00,-900.00,108.70,0,0,0,27.24,26.71,-37.61,27.65
120,6,0.0250,0,JumpStart,0.00,0.00,-900.00,113.94,0,0,0,23.63,30.59,-39.21,32.54
120,6,0.0333,0,JumpStart,0.00,0.00,-900.00,119.12,0,0,0,17.75,34.30,-41.06,37.59
120,6,0.0417,0,JumpStart,0.00,0.00,-900.00,124.23,0,0,0,12.26,39.80,-40.03,44.52
120,6,0.0500,0,JumpStart,0.00,0.00,-900.00,129.28,0,0,0,7.04,46.42,-37.38,52.53
120,6,0.0583,0,JumpStart,0.00,0.00,-900.00,134.25,0,0,0,3.81,53.92,-33.59,60.93
120,6,0.0667,0,JumpStart,0.00,0.00,-900.00,139.16,0,0,0,1.71,61.55,-29.64,69.57
120,6,0.0750,0,JumpStart,0.00,0.00,-900.00,143.99,0,0,0,0.83,67.78,-25.48,78.07
120,6,0.0833,0,JumpStart,0.00,0.00,-900.00,148.76,0,0,0,0.62,73.40,-22.32,85.90
120,6,0.0917,0,JumpStart,0.00,0.00,-900.00,153.47,0,0,0,1.24,78.31,-18.99,92.68
120,6,0.1000,0,JumpStart,0.00,0.00,-900.00,158.10,0,0,0,1.77,83.83,-15.59,99.64
120,6,0.1083,1,JumpStart,0.00,0.00,-900.00,162.67,0,0,0,3.69,89.35,-12.12,105.59
120,6,0.1167,1,JumpStart,0.00,0.00,-900.00,167.16,0,0,0,5.74,95.57,-8.53,111.99
120,6,0.1250,1,JumpStart,0.00,0.00,-900.00,171.59,0,0,0,7.88,100.25,-4.55,118.68
120,6,0.1333,1,JumpStart,0.00,0.00,-900.00,175.96,0,0,0,10.13,106.48,-0.51,125.66
120,6,0.1417,1,JumpStart,0.00,0.00,-900.00,180.25,0,0,0,11.14,113.15,3.05,132.55
120,6,0.1500,1,JumpStart,0.00,0.00,-900.00,184.48,0,0,0,12.15,119.77,6.55,139.58
120,6,0.1583,1,JumpStart,0.00,0.00,-900.00,188.63,0,0,0,12.11,125.55,9.04,145.99
120,6,0.1667,1,JumpStart,0.00,0.00,-900.00,192.72,0,0,0,12.07,131.32,11.45,152.51
120,6,0.1750,1,JumpStart,0.00,0.00,-900.00,196.74,0,0,0,11.48,136.57,13.22,158.58
120,6,0.1833,1,JumpStart,0.00,0.00,-900.00,200.70,0,0,0,10.89,141.86,14.90,164.72
120,6,0.1917,1,JumpStart,0.00,0.00,-900.00,204.58,0,0,0,10.24,146.98,16.33,170.62
120,6,0.2000,1,JumpStart,0.00,0.00,-900.00,208.40,0,0,0,9.59,152.19,17.64,176.57
120,6,0.2083,1,JumpStart,0.00,0.00,-900.00,212.15,0,0,0,9.34,157.56,19.06,182.52
120,6,0.2167,1,JumpStart,0.00,0.00,-900.00,215.83,0,0,0,9.09,163.07,20.34,188.51
120,6,0.2250,1,JumpStart,0.00,0.00,-900.00,219.44,0,0,0,9.67,169.04,22.06,194.78
120,6,0.2333,1,JumpStart,0.00,0.00,-900.00,222.99,0,0,0,10.19,175.18,23.60,201.07
120,6,0.2417,1,JumpStart,0.00,0.00,-900.00,226.47,0,0,0,11.31,181.76,25.39,207.55
120,6,0.2500,1,JumpStart,0.00,0.00,-900.00,229.88,0,0,0,12.32,188.51,26.98,214.04
120,6,0.2583,1,JumpStart,0.00,0.00,-900.00,233.22,0,0,0,13.35,195.41,28.38,220.37
120,6,0.2667,1,JumpStart,0.00,0.00,-900.00,236.49,0,0,0,14.24,202.45,29.59,226.67
120,6,0.2750,1,JumpStart,0.00,0.00,-900.00,239.69,0,0,0,15.07,209.50,30.60,232.72
120,6,0.2833,1,JumpStart,0.00,0.00,-900.00,242.83,0,0,0,15.72,216.67,31.42,238.72
120,6,0.2917,1,JumpStart,0.00,0.00,-900.00,245.90,0,0,0,16.24,223.65,32.04,244.40
120,6,0.3000,1,JumpStart,0.00,0.00,-900.00,248.90,0,0,0,16.59,230.69,32.49,250.00
120,6,0.3083,1,JumpStart,0.00,0.00,-900.00,251.83,0,0,0,16.82,237.35,32.78,255.21
120,6,0.3167,1,JumpStart,0.00,0.00,-900.00,254.70,0,0,0,16.88,244.02,32.94,260.32
120,6,0.3250,1,JumpStart,0.00,0.00,-900.00,257.49,0,0,0,16.87,250.10,32.96,265.00
120,6,0.3333,1,JumpStart,0.00,0.00,-900.00,260.22,0,0,0,16.74,256.15,32.89,269.59
120,6,0.3417,1,JumpStart,0.00,0.00,-900.00,262.88,0,0,0,16.61,261.42,32.73,273.71
120,6,0.3500,1,JumpStart,0.00,0.00,-900.00,265.48,0,0,0,16.41,266.64,32.52,277.74
120,6,0.3583,1,JumpStart,0.00,0.00,-900.00,268.00,0,0,0,16.30,270.90,32.27,281.29
120,6,0.3667,1,JumpStart,0.00,0.00,-900.00,270.46,0,0,0,16.16,275.10,31.99,284.76
120,6,0.3750,1,JumpStart,0.00,0.00,-900.00,272.84,0,0,0,16.19,278.19,31.71,287.73
120,6,0.3833,1,JumpStart,0.00,0.00,-900.00,275.16,0,0,0,16.22,281.22,31.42,290.63
120,6,0.3917,1,JumpStart,0.00,0.00,-900.00,277.42,0,0,0,16.46,283.29,31.14,293.14
120,6,0.4000,1,JumpStart,0.00,0.00,-900.00,279.60,0,0,0,16.69,285.31,30.86,295.59
120,6,0.4083,1,JumpStart,0.00,0.00,-900.00,281.72,0,0,0,17.08,286.68,30.61,297.76
120,6,0.4167,1,JumpStart,0.00,0.00,-900.00,283.76,0,0,0,17.47,287.99,30.35,299.87
120,6,0.4250,1,JumpStart,0.00,0.00,-900.00,285.74,0,0,0,17.99,288.71,30.10,301.73
120,6,0.4333,1,JumpStart,0.00,0.00,-900.00,287.66,0,0,0,18.50,289.37,29.86,303.53
120,6,0.4417,1,JumpStart,0.00,0.00,-900.00,289.50,0,0,0,19.09,289.50,29.61,305.08
120,6,0.4500,1,JumpStart,0.00,0.00,-900.00,291.28,0,0,0,19.65,289.58,29.36,306.58
120,6,0.4583,1,JumpStart,0.00,0.00,-900.00,292.98,0,0,0,20.26,289.19,29.11,307.85
120,6,0.4667,1,JumpStart,0.00,0.00,-900.00,294.62,0,0,0,20.83,288.75,28.84,309.06
120,6,0.4750,1,JumpStart,0.00,0.00,-900.00,296.19,0,0,0,21.41,287.91,28.56,310.05
120,6,0.4833,1,JumpStart,0.00,0.00,-900.00,297.70,0,0,0,21.93,287.04,28.25,310.99
120,6,0.4917,1,JumpStart,0.00,0.00,-900.00,299.13,0,0,0,22.42,285.84,27.92,311.72
120,6,0.5000,1,JumpStart,0.00,0.00,-900.00,300.50,0,0,0,22.85,284.60,27.56,312.39
120,6,0.5083,1,JumpStart,0.00,0.00,-900.00,301.80,0,0,0,23.22,283.12,27.15,312.86
120,6,0.5167,1,JumpStart,0.00,0.00,-900.00,303.03,0,0,0,23.52,281.62,26.72,313.28
120,6,0.5250,1,JumpStart,0.00,0.00,-900.00,304.19,0,0,0,23.73,279.93,26.23,313.51
120,6,0.5333,1,JumpLoop,0.00,0.00,-900.00,305.29,0,0,0,23.83,277.95,25.64,313.52
120,6,0.5417,1,JumpLoop,0.00,0.00,-900.00,306.32,0,0,0,23.73,275.37,24.82,313.05
120,6,0.5500,1,JumpLoop,0.00,0.00,-900.00,307.28,0,0,0,23.46,272.50,23.84,312.32
120,6,0.5583,1,JumpLoop,0.00,0.00,-900.00,308.17,0,0,0,22.97,269.41,22.66,311.28
120,6,0.5667,1,JumpLoop,0.00,0.00,-900.00,308.99,0,0,0,22.30,266.33,21.34,310.11
120,6,0.5750,1,JumpLoop,0.00,0.00,-900.00,309.74,0,0,0,21.50,263.43,19.94,308.90
120,6,0.5833,1,JumpLoop,0.00,0.00,-900.00,310.43,0,0,0,20.58,260.73,18.46,307.65
120,6,0.5917,1,JumpLoop,0.00,0.00,-900.00,311.05,0,0,0,19.62,258.40,16.99,306.49
120,6,0.6000,1,JumpLoop,0.00,0.00,-900.00,311.60,0,0,0,18.61,256.31,15.50,305.36
120,6,0.6083,1,JumpLoop,0.00,0.00,-900.00,312.08,0,0,0,17.60,254.53,14.06,304.27
120,6,0.6167,1,JumpLoop,0.00,0.00,-900.00,312.50,0,0,0,16.62,252.96,12.68,303.22
120,6,0.6250,1,JumpLoop,0.00,0.00,-900.00,312.84,0,0,0,15.68,251.58,11.38,302.17
120,6,0.6333,1,JumpLoop,0.00,0.00,-900.00,313.12,0,0,0,14.83,250.36,10.20,301.19
120,6,0.6417,1,JumpLoop,0.00,0.00,-900.00,313.33,0,0,0,14.08,249.26,9.13,300.20
120,6,0.6500,1,JumpLoop,0.00,0.00,-900.00,313.48,0,0,0,13.45,248.28,8.22,299.28
120,6,0.6583,1,JumpLoop,0.00,0.00,-900.00,313.55,0,0,0,12.94,247.37,7.46,298.38
120,6,0.6667,1,JumpLoop,0.00,0.00,-900.00,313.56,0,0,0,12.57,246.58,6.87,297.57
120,6,0.6750,1,JumpLoop,0.00,0.00,-900.00,313.49,0,0,0,12.31,245.85,6.43,296.80
120,6,0.6833,1,JumpLoop,0.00,0.00,-900.00,313.36,0,0,0,12.17,245.24,6.14,296.15
120,6,0.6917,1,JumpLoop,0.00,0.00,-900.00,313.17,0,0,0,12.13,244.69,5.98,295.57
120,6,0.7000,1,JumpLoop,0.00,0.00,-900.00,312.90,0,0,0,12.17,244.22,5.92,295.08
120,6,0.7083,1,JumpLoop,0.00,0.00,-900.00,312.57,0,0,0,12.26,243.79,5.94,294.63
120,6,0.7167,1,JumpLoop,0.00,0.00,-900.00,312.16,0,0,0,12.36,243.36,5.98,294.19
120,6,0.7250,1,JumpLoop,0.00,0.00,-900.00,311.69,0,0,0,12.45,242.87,6.01,293.69
120,6,0.7333,1,JumpLoop,0.00,0.00,-900.00,311.16,0,0,0,12.53,242.31,6.01,293.13
120,6,0.7417,1,JumpLoop,0.00,0.00,-900.00,310.55,0,0,0,12.61,241.68,6.01,292.49
120,6,0.7500,1,JumpLoop,0.00,0.00,-900.00,309.87,0,0,0,12.68,240.98,5.98,291.79
120,6,0.7583,1,JumpLoop,0.00,0.00,-900.00,309.13,0,0,0,12.76,240.22,5.95,291.02
120,6,0.7667,1,JumpLoop,0.00,0.00,-900.00,308.32,0,0,0,12.84,239.38,5.88,290.18
120,6,0.7750,1,JumpLoop,0.00,0.00,-900.00,307.44,0,0,0,12.92,238.48,5.81,289.26
120,6,0.7833,1,JumpLoop,0.00,0.00,-900.00,306.50,0,0,0,13.00,237.52,5.71,288.28
120,6,0.7917,1,JumpLoop,0.00,0.00,-900.00,305.48,0,0,0,13.09,236.48,5.61,287.22
120,6,0.8000,1,JumpLoop,0.00,0.00,-900.00,304.40,0,0,0,13.18,235.38,5.49,286.10
120,6,0.8083,1,JumpLoop,0.00,0.00,-900.00,303.25,0,0,0,13.28,234.21,5.37,284.90
120,6,0.8167,1,JumpLoop,0.00,0.00,-900.00,302.03,0,0,0,13.37,232.98,5.23,283.64
120,6,0.8250,1,JumpLoop,0.00,0.00,-900.00,300.74,0,0,0,13.46,231.67,5.09,282.31
120,6,0.8333,1,JumpLoop,0.00,0.00,-900.00,299.39,0,0,0,13.55,230.30,4.93,280.91
120,6,0.8417,1,JumpLoop,0.00,0.00,-900.00,297.97,0,0,0,13.64,228.86,4.78,279.44
120,6,0.8500,1,JumpLoop,0.00,0.00,-900.00,296.47,0,0,0,13.73,227.36,4.62,277.90
120,6,0.8583,1,JumpLoop,0.00,0.00,-900.00,294.92,0,0,0,13.82,225.78,4.46,276.29
120,6,0.8667,1,JumpLoop,0.00,0.00,-900.00,293.29,0,0,0,13.89,224.14,4.29,274.62
120,6,0.8750,1,JumpLoop,0.00,0.00,-900.00,291.59,0,0,0,13.97,222.43,4.13,272.88
120,6,0.8833,1,JumpLoop,0.00,0.00,-900.00,289.83,0,0,0,14.04,220.66,3.97,271.07
120,6,0.8917,1,JumpLoop,0.00,0.00,-900.00,288.00,0,0,0,14.11,218.82,3.82,269.20
120,6,0.9000,1,JumpLoop,0.00,0.00,-900.00,286.10,0,0,0,14.17,216.91,3.67,267.26
120,6,0.9083,1,JumpLoop,0.00,0.00,-900.00,284.13,0,0,0,14.23,214.93,3.52,265.25
120,6,0.9167,1,JumpLoop,0.00,0.00,-900.00,282.10,0,0,0,14.27,212.89,3.39,263.18
120,6,0.9250,1,JumpLoop,0.00,0.00,-900.00,279.99,0,0,0,14.31,210.77,3.26,261.04
120,6,0.9333,1,JumpLoop,0.00,0.00,-900.00,277.82,0,0,0,14.33,208.60,3.16,258.84
120,6,0.9417,1,JumpLoop,0.00,0.00,-900.00,275.58,0,0,0,14.36,206.35,3.05,256.58
120,6,0.9500,1,JumpLoop,0.00,0.00,-900.00,273.27,0,0,0,14.36,204.04,2.96,254.24
120,6,0.9583,1,JumpLoop,0.00,0.00,-900.00,270.90,0,0,0,14.37,201.65,2.86,251.85
120,6,0.9667,1,JumpLoop,0.00,0.00,-900.00,268.46,0,0,0,14.35,199.20,2.77,249.38
120,6,0.9750,1,JumpLoop,0.00,0.00,-900.00,265.94,0,0,0,14.34,196.69,2.68,246.85
120,6,0.9833,1,JumpLoop,0.00,0.00,-900.00,263.36,0,0,0,14.31,194.10,2.58,244.24
120,6,0.9917,1,JumpLoop,0.00,0.00,-900.00,260.72,0,0,0,14.28,191.44,2.49,241.57
120,6,1.0000,1,JumpLoop,0.00,0.00,-900.00,258.00,0,0,0,14.23,188.72,2.39,238.83
120,6,1.0083,1,JumpLoop,0.00,0.00,-900.00,255.22,0,0,0,14.18,185.93,2.30,236.03
120,6,1.0167,1,JumpLoop,0.00,0.00,-900.00,252.36,0,0,0,14.13,183.08,2.21,233.16
120,6,1.0250,1,JumpLoop,0.00,0.00,-900.00,249.44,0,0,0,14.07,180.15,2.13,230.22
120,6,1.0333,1,JumpLoop,0.00,0.00,-900.00,246.46,0,0,0,14.00,177.16,2.04,227.21
120,6,1.0417,1,JumpLoop,0.00,0.00,-900.00,243.40,0,0,0,13.93,174.10,1.95,224.14
120,6,1.0500,1,JumpLoop,0.00,0.00,-900.00,240.27,0,0,0,13.86,170.98,1.88,221.00
120,6,1.0583,1,JumpLoop,0.00,0.00,-900.00,237.08,0,0,0,13.79,167.79,1.80,217.79
120,6,1.0667,1,JumpLoop,0.00,0.00,-900.00,233.82,0,0,0,13.72,164.53,1.73,214.52
120,6,1.0750,1,JumpLoop,0.00,0.00,-900.00,230.49,0,0,0,13.64,161.21,1.66,211.18
120,6,1.0833,1,JumpLoop,0.00,0.00,-900.00,227.10,0,0,0,13.56,157.82,1.60,207.78
120,6,1.0917,1,JumpLoop,0.00,0.00,-900.00,223.63,0,0,0,13.49,154.36,1.54,204.30
120,6,1.1000,1,JumpLoop,0.00,0.00,-900.00,220.10,0,0,0,13.41,150.84,1.50,200.77
120,6,1.1083,1,JumpLoop,0.00,0.00,-900.00,216.50,0,0,0,13.34,147.25,1.45,197.17
120,6,1.1167,1,JumpLoop,0.00,0.00,-900.00,212.83,0,0,0,13.26,143.60,1.42,193.50
120,6,1.1250,1,JumpLoop,0.00,0.00,-900.00,209.09,0,0,0,13.19,139.88,1.39,189.77
120,6,1.1333,1,JumpLoop,0.00,0.00,-900.00,205.29,0,0,0,13.10,136.10,1.37,185.98
120,6,1.1417,1,JumpLoop,0.00,0.00,-900.00,201.42,0,0,0,13.01,132.24,1.35,182.12
120,6,1.1500,1,JumpLoop,0.00,0.00,-900.00,197.47,0,0,0,12.91,128.32,1.35,178.19
120,6,1.1583,1,JumpLoop,0.00,0.00,-900.00,193.47,0,0,0,12.82,124.33,1.35,174.20
120,6,1.1667,1,JumpLoop,0.00,0.00,-900.00,189.39,0,0,0,12.71,120.27,1.38,170.16
120,6,1.1750,1,JumpLoop,0.00,0.00,-900.00,185.24,0,0,0,12.61,116.15,1.40,166.05
120,6,1.1833,1,JumpLoop,0.00,0.00,-900.00,181.03,0,0,0,12.49,111.97,1.45,161.88
120,6,1.1917,1,JumpLoop,0.00,0.00,-900.00,176.75,0,0,0,12.37,107.71,1.50,157.66
120,6,1.2000,1,JumpLoop,0.00,0.00,-900.00,172.40,0,0,0,12.24,103.39,1.58,153.37
120,6,1.2083,1,JumpLoop,0.00,0.00,-900.00,167.98,0,0,0,12.11,99.00,1.65,149.01
120,6,1.2167,1,JumpLoop,0.00,0.00,-900.00,163.50,0,0,0,11.97,94.54,1.74,144.60
120,6,1.2250,1,JumpLoop,0.00,0.00,-900.00,158.94,0,0,0,11.84,90.01,1.83,140.12
120,6,1.2333,1,JumpLoop,0.00,0.00,-900.00,154.32,0,0,0,11.71,85.42,1.93,135.57
120,6,1.2417,1,JumpLoop,0.00,0.00,-900.00,149.63,0,0,0,11.58,80.76,2.04,130.96
120,6,1.2500,1,JumpLoop,0.00,0.00,-900.00,144.87,0,0,0,11.45,76.02,2.15,126.29
120,6,1.2583,1,JumpLoop,0.00,0.00,-900.00,140.05,0,0,0,11.32,71.22,2.26,121.54
120,6,1.2667,1,JumpLoop,0.00,0.00,-900.00,135.16,0,0,0,11.20,66.35,2.38,116.73
120,6,1.2750,1,JumpLoop,0.00,0.00,-900.00,130.19,0,0,0,11.07,61.41,2.50,111.85
120,6,1.2833,1,JumpLoop,0.00,0.00,-900.00,125.16,0,0,0,10.96,56.41,2.63,106.90
120,6,1.2917,1,JumpLoop,0.00,0.00,-900.00,120.07,0,0,0,10.85,51.33,2.75,101.88
120,6,1.3000,1,JumpLoop,0.00,0.00,-900.00,114.90,0,0,0,10.75,46.18,2.87,96.78
120,6,1.3083,1,JumpLoop,0.00,0.00,-900.00,109.67,0,0,0,10.66,40.97,2.99,91.62
120,6,1.3167,1,JumpLoop,0.00,0.00,-900.00,104.36,0,0,0,10.58,35.68,3.11,86.38
120,6,1.3250,1,JumpLoop,0.00,0.00,-900.00,98.99,0,0,0,10.50,30.33,3.23,81.08
120,6,1.3333,1,JumpLoop,0.00,0.00,-900.00,93.56,0,0,0,10.45,24.90,3.34,75.69
120,6,1.3417,1,JumpLoop,0.00,0.00,-900.00,88.05,0,0,0,10.40,19.40,3.45,70.23
120,6,1.3500,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,1,10.36,21.50,3.54,72.34
120,6,1.3583,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,1,10.30,21.46,3.56,72.24
120,6,1.3667,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,1,10.17,21.24,3.42,71.81
120,6,1.3750,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,1,9.90,20.80,3.05,70.94
120,6,1.3833,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,1,9.74,20.04,2.36,69.40
120,6,1.3917,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,1,9.58,18.99,1.28,67.12
120,6,1.4000,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,1,9.45,17.62,-0.25,64.04
120,6,1.4083,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,1,9.33,16.04,-2.32,60.10
120,6,1.4167,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,1,9.27,14.49,-4.82,55.67
120,6,1.4250,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,1,9.25,13.01,-7.98,50.53
120,6,1.4333,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,1,9.25,12.02,-11.27,45.65
120,6,1.4417,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,1,9.24,11.27,-15.13,40.41
120,6,1.4500,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,1,9.07,10.97,-18.34,36.47
120,6,1.4583,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,1,8.79,10.84,-21.66,32.58
120,6,1.4667,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,1,8.27,10.84,-24.85,28.86
120,6,1.4750,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,0,7.62,10.88,-27.97,25.29
120,6,1.4833,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,0,6.79,10.94,-30.82,22.01
120,6,1.4917,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,0,5.90,10.96,-33.42,18.97
120,6,1.5000,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,0,4.99,10.98,-35.65,16.32
120,6,1.5083,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,0,4.13,10.99,-37.48,14.02
120,6,1.5167,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,0,3.41,11.02,-38.87,12.20
120,6,1.5250,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,0,2.85,11.07,-39.74,10.84
120,6,1.5333,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,0,2.52,11.20,-40.11,10.04
120,6,1.5417,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,0,2.39,11.35,-39.88,9.80
120,6,1.5500,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,0,2.42,11.54,-39.42,9.87
120,6,1.5583,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,0,2.41,11.73,-38.92,9.96
120,6,1.5667,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,0,2.43,11.95,-38.51,10.03
120,6,1.5750,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,0,2.43,12.17,-38.06,10.11
120,6,1.5833,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,0,2.49,12.42,-37.74,10.13
120,6,1.5917,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,0,2.52,12.67,-37.39,10.17
120,6,1.6000,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,0,2.53,12.90,-37.18,10.15
120,6,1.6083,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,0,2.53,13.12,-36.96,10.14
120,6,1.6167,1,JumpEnd,0.00,0.00,-900.00,90.15,0,0,0,2.54,13.34,-36.84,10.07
